CatID, ArrRow, ArrCol, PartRow, PartCol, DataFlowID,
381, 16, 16, 2, 256, 0,
382, 16, 16, 2, 256, 1,
383, 16, 16, 2, 256, 2,
384, 32, 8, 2, 256, 0,
385, 32, 8, 2, 256, 1,
386, 32, 8, 2, 256, 2,
387, 64, 4, 2, 256, 0,
388, 64, 4, 2, 256, 1,
389, 64, 4, 2, 256, 2,
390, 4, 64, 4, 128, 0,
391, 4, 64, 4, 128, 1,
392, 4, 64, 4, 128, 2,
393, 8, 32, 4, 128, 0,
394, 8, 32, 4, 128, 1,
395, 8, 32, 4, 128, 2,
396, 16, 16, 4, 128, 0,
397, 16, 16, 4, 128, 1,
398, 16, 16, 4, 128, 2,
399, 32, 8, 4, 128, 0,
400, 32, 8, 4, 128, 1,
401, 32, 8, 4, 128, 2,
402, 64, 4, 4, 128, 0,
403, 64, 4, 4, 128, 1,
404, 64, 4, 4, 128, 2,
405, 4, 64, 8, 64, 0,
406, 4, 64, 8, 64, 1,
407, 4, 64, 8, 64, 2,
408, 8, 32, 8, 64, 0,
409, 8, 32, 8, 64, 1,
410, 8, 32, 8, 64, 2,
411, 16, 16, 8, 64, 0,
412, 16, 16, 8, 64, 1,
413, 16, 16, 8, 64, 2,
414, 32, 8, 8, 64, 0,
415, 32, 8, 8, 64, 1,
416, 32, 8, 8, 64, 2,
417, 64, 4, 8, 64, 0,
418, 64, 4, 8, 64, 1,
419, 64, 4, 8, 64, 2,
420, 4, 64, 16, 32, 0,
421, 4, 64, 16, 32, 1,
422, 4, 64, 16, 32, 2,
423, 8, 32, 16, 32, 0,
424, 8, 32, 16, 32, 1,
425, 8, 32, 16, 32, 2,
426, 16, 16, 16, 32, 0,
427, 16, 16, 16, 32, 1,
428, 16, 16, 16, 32, 2,
429, 32, 8, 16, 32, 0,
430, 32, 8, 16, 32, 1,
431, 32, 8, 16, 32, 2,
432, 64, 4, 16, 32, 0,
433, 64, 4, 16, 32, 1,
434, 64, 4, 16, 32, 2,
435, 4, 64, 32, 16, 0,
436, 4, 64, 32, 16, 1,
437, 4, 64, 32, 16, 2,
438, 8, 32, 32, 16, 0,
439, 8, 32, 32, 16, 1,
440, 8, 32, 32, 16, 2,
441, 16, 16, 32, 16, 0,
442, 16, 16, 32, 16, 1,
443, 16, 16, 32, 16, 2,
444, 32, 8, 32, 16, 0,
445, 32, 8, 32, 16, 1,
446, 32, 8, 32, 16, 2,
447, 64, 4, 32, 16, 0,
448, 64, 4, 32, 16, 1,
449, 64, 4, 32, 16, 2,
450, 4, 64, 64, 8, 0,
451, 4, 64, 64, 8, 1,
452, 4, 64, 64, 8, 2,
453, 8, 32, 64, 8, 0,
454, 8, 32, 64, 8, 1,
455, 8, 32, 64, 8, 2,
456, 16, 16, 64, 8, 0,
457, 16, 16, 64, 8, 1,
458, 16, 16, 64, 8, 2,
459, 32, 8, 64, 8, 0,
460, 32, 8, 64, 8, 1,
461, 32, 8, 64, 8, 2,
462, 64, 4, 64, 8, 0,
463, 64, 4, 64, 8, 1,
464, 64, 4, 64, 8, 2,
465, 4, 64, 128, 4, 0,
466, 4, 64, 128, 4, 1,
467, 4, 64, 128, 4, 2,
468, 8, 32, 128, 4, 0,
469, 8, 32, 128, 4, 1,
470, 8, 32, 128, 4, 2,
471, 16, 16, 128, 4, 0,
472, 16, 16, 128, 4, 1,
473, 16, 16, 128, 4, 2,
474, 32, 8, 128, 4, 0,
475, 32, 8, 128, 4, 1,
476, 32, 8, 128, 4, 2,
477, 64, 4, 128, 4, 0,
478, 64, 4, 128, 4, 1,
479, 64, 4, 128, 4, 2,
480, 4, 64, 256, 2, 0,
481, 4, 64, 256, 2, 1,
482, 4, 64, 256, 2, 2,
483, 8, 32, 256, 2, 0,
484, 8, 32, 256, 2, 1,
485, 8, 32, 256, 2, 2,
486, 16, 16, 256, 2, 0,
487, 16, 16, 256, 2, 1,
488, 16, 16, 256, 2, 2,
489, 32, 8, 256, 2, 0,
490, 32, 8, 256, 2, 1,
491, 32, 8, 256, 2, 2,
492, 64, 4, 256, 2, 0,
493, 64, 4, 256, 2, 1,
494, 64, 4, 256, 2, 2,
495, 4, 64, 512, 1, 0,
496, 4, 64, 512, 1, 1,
497, 4, 64, 512, 1, 2,
498, 8, 32, 512, 1, 0,
499, 8, 32, 512, 1, 1,
500, 8, 32, 512, 1, 2,
501, 16, 16, 512, 1, 0,
502, 16, 16, 512, 1, 1,
503, 16, 16, 512, 1, 2,
504, 32, 8, 512, 1, 0,
505, 32, 8, 512, 1, 1,
506, 32, 8, 512, 1, 2,
507, 64, 4, 512, 1, 0,
508, 64, 4, 512, 1, 1,
509, 64, 4, 512, 1, 2,
510, 4, 128, 1, 256, 0,
511, 4, 128, 1, 256, 1,
512, 4, 128, 1, 256, 2,
513, 8, 64, 1, 256, 0,
514, 8, 64, 1, 256, 1,
515, 8, 64, 1, 256, 2,
516, 16, 32, 1, 256, 0,
517, 16, 32, 1, 256, 1,
518, 16, 32, 1, 256, 2,
519, 32, 16, 1, 256, 0,
520, 32, 16, 1, 256, 1,
521, 32, 16, 1, 256, 2,
522, 64, 8, 1, 256, 0,
523, 64, 8, 1, 256, 1,
524, 64, 8, 1, 256, 2,
525, 128, 4, 1, 256, 0,
526, 128, 4, 1, 256, 1,
527, 128, 4, 1, 256, 2,
528, 4, 128, 2, 128, 0,
529, 4, 128, 2, 128, 1,
530, 4, 128, 2, 128, 2,
531, 8, 64, 2, 128, 0,
532, 8, 64, 2, 128, 1,
533, 8, 64, 2, 128, 2,
534, 16, 32, 2, 128, 0,
535, 16, 32, 2, 128, 1,
536, 16, 32, 2, 128, 2,
537, 32, 16, 2, 128, 0,
538, 32, 16, 2, 128, 1,
539, 32, 16, 2, 128, 2,
540, 64, 8, 2, 128, 0,
541, 64, 8, 2, 128, 1,
542, 64, 8, 2, 128, 2,
543, 128, 4, 2, 128, 0,
544, 128, 4, 2, 128, 1,
545, 128, 4, 2, 128, 2,
546, 4, 128, 4, 64, 0,
547, 4, 128, 4, 64, 1,
548, 4, 128, 4, 64, 2,
549, 8, 64, 4, 64, 0,
550, 8, 64, 4, 64, 1,
551, 8, 64, 4, 64, 2,
552, 16, 32, 4, 64, 0,
553, 16, 32, 4, 64, 1,
554, 16, 32, 4, 64, 2,
555, 32, 16, 4, 64, 0,
556, 32, 16, 4, 64, 1,
557, 32, 16, 4, 64, 2,
558, 64, 8, 4, 64, 0,
559, 64, 8, 4, 64, 1,
